# frame_no	ssrc	rtp_ts	seq_first	seq_last	seq_count	gaps	frame_id	frame_size_bytes	frame_type	qp	complexity	scene_change	gop_state	idr_inserted	frames_since_idr	capture_us	frame_ready_us	last_pkt_send_us	meta_recv_us	recv_first_us	recv_last_us	sender_ivl_us	recv_ivl_us	encode_dur_us	send_spread_us	latency_est_us
169	2393f73a	750056350	46202	46216	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	7951425987	7951427589	-	10717	-	-	-
170	2393f73a	750057100	46217	46237	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	7951434362	7951436673	-	8375	-	-	-
171	2393f73a	750057850	46238	46259	22	0	171	29465	0	0	109	0	0	0	880	830835019	830845009	830845678	7951445232	7951442875	7951445236	33597	8513	9990	669	2925
172	2393f73a	750058600	46260	46281	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	7951451592	7951453992	-	8717	-	-	-
173	2393f73a	750059350	46282	46303	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	7951459822	7951462230	-	8230	-	-	-
174	2393f73a	750060100	46304	46325	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	7951467327	7951469719	-	7505	-	-	-
175	2393f73a	750060850	46326	46347	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	7951476538	7951478921	-	9211	-	-	-
176	2393f73a	750061600	46348	46369	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	7951484469	7951486881	-	7931	-	-	-
177	2393f73a	750062350	46370	46385	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	7951492349	7951494058	-	7880	-	-	-
178	2393f73a	750063100	46386	46401	16	0	178	21132	0	0	85	0	0	0	887	830893685	830903741	830904249	7951503248	7951501826	7951503249	58732	9477	10056	508	2206
